containerId,id,name,type,vendor,triggers,raw
GTM-N26LKHCP,__flc,HMI - Park - Fun Card - UNQ,Floodlight Counter/Sales,Floodlight,1669,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - Park - Fun Card - UNQ""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":[""macro"",68],""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",69],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1669}"
GTM-N26LKHCP,__flc,HMI - Park - Tickets - UNQ,Floodlight Counter/Sales,Floodlight,1672,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - Park - Tickets - UNQ""],""consent"":[""list"",""ad_storage""],""once_per_load"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":[""macro"",70],""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",71],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1672}"
GTM-N26LKHCP,__flc,"macro,72/macro,73",Floodlight Counter/Sales,Floodlight,1675,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":[""macro"",72],""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",73],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1675}"
GTM-N26LKHCP,__flc,HMI - Park - Homepage - UNQ,Floodlight Counter/Sales,Floodlight,1678,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - Park - Homepage - UNQ""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":[""macro"",74],""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",75],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1678}"
GTM-N26LKHCP,__flc,"macro,76/macro,77",Floodlight Counter/Sales,Floodlight,1681,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":[""macro"",76],""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",77],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1681}"
GTM-N26LKHCP,__flc,"macro,78/macro,79",Floodlight Counter/Sales,Floodlight,1684,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_groupTag"":[""macro"",78],""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",79],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1684}"
GTM-N26LKHCP,__flc,"macro,81/macro,82",Floodlight Counter/Sales,Floodlight,1689,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":[""macro"",81],""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",82],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1689}"
GTM-N26LKHCP,__flc,"chkout/macro,87",Floodlight Counter/Sales,Floodlight,1716,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""chkout"",""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",87],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1716}"
GTM-N26LKHCP,__flc,"chkout/macro,88",Floodlight Counter/Sales,Floodlight,1722,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""chkout"",""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",88],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1722}"
GTM-N26LKHCP,__flc,"chkout/macro,89",Floodlight Counter/Sales,Floodlight,1723,"{""function"":""__flc"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":""chkout"",""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",89],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1723}"
GTM-N26LKHCP,__fls,"chkosale/macro,90",Floodlight Counter/Sales,Floodlight,1724,"{""function"":""__fls"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_revenue"":[""macro"",91],""vtp_enableConversionLinker"":true,""vtp_countingMethod"":""TRANSACTIONS"",""vtp_enhancedUserData"":false,""vtp_orderId"":[""macro"",20],""vtp_enableProductReporting"":false,""vtp_groupTag"":""chkosale"",""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",90],""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_countingMethodIsTransactions"":true,""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""vtp_enableMerchantFeedVariables"":true,""tag_id"":1724}"
GTM-N26LKHCP,__fls,"chkosale/macro,92",Floodlight Counter/Sales,Floodlight,1728,"{""function"":""__fls"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_revenue"":[""macro"",93],""vtp_enableConversionLinker"":true,""vtp_countingMethod"":""TRANSACTIONS"",""vtp_enhancedUserData"":false,""vtp_orderId"":[""macro"",20],""vtp_enableProductReporting"":false,""vtp_groupTag"":""chkosale"",""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",92],""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_countingMethodIsTransactions"":true,""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""vtp_enableMerchantFeedVariables"":true,""tag_id"":1728}"
GTM-N26LKHCP,__fls,"chkosale/macro,94",Floodlight Counter/Sales,Floodlight,1729,"{""function"":""__fls"",""metadata"":[""map""],""consent"":[""list"",""ad_storage""],""vtp_revenue"":[""macro"",95],""vtp_enableConversionLinker"":true,""vtp_countingMethod"":""TRANSACTIONS"",""vtp_enhancedUserData"":false,""vtp_orderId"":[""macro"",20],""vtp_enableProductReporting"":false,""vtp_groupTag"":""chkosale"",""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",94],""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_countingMethodIsTransactions"":true,""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""vtp_enableMerchantFeedVariables"":true,""tag_id"":1729}"
GTM-N26LKHCP,__flc,HMI - Checkout - Cart - Tag,Floodlight Counter/Sales,Floodlight,1750,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - Checkout - Cart - Tag""],""consent"":[""list"",""ad_storage""],""once_per_event"":true,""vtp_customVariable"":[""list"",[""map"",""key"",""u4"",""value"",[""macro"",96]]],""vtp_enableConversionLinker"":true,""vtp_enhancedUserData"":false,""vtp_groupTag"":[""macro"",97],""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",98],""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1750}"
GTM-N26LKHCP,__paused,,__paused,Other/Unknown,1760,"{""function"":""__paused"",""vtp_originalTagType"":""html"",""tag_id"":1760}"
GTM-N26LKHCP,__flc,HMI - SWO - Conversion - Event - Penguin Sweepstakes - UNQ,Floodlight Counter/Sales,Floodlight,1762,"{""function"":""__flc"",""metadata"":[""map"",""name"",""HMI - SWO - Conversion - Event - Penguin Sweepstakes - UNQ""],""consent"":[""list"",""ad_storage""],""vtp_enableConversionLinker"":true,""vtp_groupTag"":""swo"",""vtp_useImageTag"":false,""vtp_activityTag"":""swo-c0"",""vtp_ordinalType"":""UNIQUE"",""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_ordinalUnique"":""1"",""vtp_number"":[""macro"",3],""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""tag_id"":1762}"
GTM-N26LKHCP,__paused,,__paused,Other/Unknown,1793,"{""function"":""__paused"",""vtp_originalTagType"":""img"",""tag_id"":1793}"
GTM-N26LKHCP,__paused,,__paused,Other/Unknown,1794,"{""function"":""__paused"",""vtp_originalTagType"":""img"",""tag_id"":1794}"
GTM-N26LKHCP,__paused,,__paused,Other/Unknown,1796,"{""function"":""__paused"",""vtp_originalTagType"":""img"",""tag_id"":1796}"
GTM-N26LKHCP,__paused,,__paused,Other/Unknown,1797,"{""function"":""__paused"",""vtp_originalTagType"":""img"",""tag_id"":1797}"
GTM-N26LKHCP,__paused,,__paused,Other/Unknown,1798,"{""function"":""__paused"",""vtp_originalTagType"":""img"",""tag_id"":1798}"
GTM-N26LKHCP,__fls,HMI - Checkout Confirmation - Financed Revenue - Sales,Floodlight Counter/Sales,Floodlight,1877,"{""function"":""__fls"",""metadata"":[""map"",""name"",""HMI - Checkout Confirmation - Financed Revenue - Sales""],""consent"":[""list"",""ad_storage""],""vtp_customVariable"":[""list"",[""map"",""key"",""u3"",""value"",[""macro"",49]],[""map"",""key"",""u4"",""value"",[""macro"",50]],[""map"",""key"",""u5"",""value"",[""macro"",16]],[""map"",""key"",""u6"",""value"",[""macro"",17]],[""map"",""key"",""u7"",""value"",[""macro"",18]],[""map"",""key"",""u8"",""value"",[""macro"",19]]],""vtp_revenue"":[""macro"",52],""vtp_enableConversionLinker"":true,""vtp_countingMethod"":""TRANSACTIONS"",""vtp_orderId"":[""macro"",20],""vtp_enableProductReporting"":false,""vtp_groupTag"":""chkosale"",""vtp_useImageTag"":false,""vtp_activityTag"":[""macro"",99],""vtp_conversionCookiePrefix"":""_gcl"",""vtp_advertiserId"":""9124178"",""vtp_countingMethodIsTransactions"":true,""vtp_url"":[""macro"",4],""vtp_enableGoogleAttributionOptions"":false,""vtp_showConversionLinkingControls"":true,""vtp_enableMatchIdVariable"":true,""vtp_enableSmartDestinationId"":true,""vtp_enableEventParameters"":true,""vtp_enableMerchantFeedVariables"":true,""tag_id"":1877}"
GTM-N26LKHCP,__cl,,__cl,Other/Unknown,1922,"{""function"":""__cl"",""tag_id"":1922}"
GTM-N26LKHCP,__cl,,__cl,Other/Unknown,1923,"{""function"":""__cl"",""tag_id"":1923}"
GTM-N26LKHCP,__cl,,__cl,Other/Unknown,1924,"{""function"":""__cl"",""tag_id"":1924}"
GTM-N26LKHCP,__cl,,__cl,Other/Unknown,1925,"{""function"":""__cl"",""tag_id"":1925}"
GTM-N26LKHCP,__cl,,__cl,Other/Unknown,1926,"{""function"":""__cl"",""tag_id"":1926}"
GTM-N26LKHCP,__cl,,__cl,Other/Unknown,1927,"{""function"":""__cl"",""tag_id"":1927}"
GTM-N26LKHCP,__cl,,__cl,Other/Unknown,1928,"{""function"":""__cl"",""tag_id"":1928}"
GTM-N26LKHCP,__cl,,__cl,Other/Unknown,1929,"{""function"":""__cl"",""tag_id"":1929}"
GTM-N26LKHCP,__cl,,__cl,Other/Unknown,1930,"{""function"":""__cl"",""tag_id"":1930}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1931,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1485_434"",""188697223_1485_877""],""vtp_uniqueTriggerId"":""188697223_1485"",""tag_id"":1931}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1932,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1485_434"",""tag_id"":1932}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1934,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1485_877"",""tag_id"":1934}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1935,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1486_32"",""188697223_1486_877""],""vtp_uniqueTriggerId"":""188697223_1486"",""tag_id"":1935}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1936,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1486_32"",""tag_id"":1936}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1938,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1486_877"",""tag_id"":1938}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1939,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1487_44"",""188697223_1487_877""],""vtp_uniqueTriggerId"":""188697223_1487"",""tag_id"":1939}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1940,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1487_44"",""tag_id"":1940}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1942,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1487_877"",""tag_id"":1942}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1943,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1488_272"",""188697223_1488_877""],""vtp_uniqueTriggerId"":""188697223_1488"",""tag_id"":1943}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1944,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1488_272"",""tag_id"":1944}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1946,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1488_877"",""tag_id"":1946}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1947,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1489_81"",""188697223_1489_877""],""vtp_uniqueTriggerId"":""188697223_1489"",""tag_id"":1947}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1948,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1489_81"",""tag_id"":1948}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1950,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1489_877"",""tag_id"":1950}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1951,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1493_138"",""188697223_1493_877""],""vtp_uniqueTriggerId"":""188697223_1493"",""tag_id"":1951}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1952,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1493_138"",""tag_id"":1952}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1954,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1493_877"",""tag_id"":1954}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1955,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1495_366"",""188697223_1495_877""],""vtp_uniqueTriggerId"":""188697223_1495"",""tag_id"":1955}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1956,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1495_366"",""tag_id"":1956}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1958,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1495_877"",""tag_id"":1958}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1959,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1497_275"",""188697223_1497_877""],""vtp_uniqueTriggerId"":""188697223_1497"",""tag_id"":1959}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1960,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1497_275"",""tag_id"":1960}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1962,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1497_877"",""tag_id"":1962}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1963,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1499_436"",""188697223_1499_877""],""vtp_uniqueTriggerId"":""188697223_1499"",""tag_id"":1963}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1964,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1499_436"",""tag_id"":1964}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1966,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1499_877"",""tag_id"":1966}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1967,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1500_422"",""188697223_1500_877""],""vtp_uniqueTriggerId"":""188697223_1500"",""tag_id"":1967}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1968,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1500_422"",""tag_id"":1968}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1970,"{""function"":""__tg"",""vtp_isListeningTag"":true,""vtp_firingId"":""188697223_1500_877"",""tag_id"":1970}"
GTM-N26LKHCP,__tg,,__tg,Other/Unknown,1971,"{""function"":""__tg"",""vtp_triggerIds"":[""list"",""188697223_1501_518"",""188697223_1501_877""],""vtp_uniqueTriggerId"":""188697223_1501"",""tag_id"":1971}"
